Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,"Found in Sample: [S1] F1: 126, Sample, n/a","Found in Sample: [S2] F1: 127, Sample, APPPS1_SPR1","Found in Sample: [S3] F1: 128, Sample, APPPS1_SPR2","Found in Sample: [S4] F1: 129, Sample, APPPS1_NPR1","Found in Sample: [S5] F1: 130, Sample, APPPS1_NPR2","Found in Sample: [S6] F1: 131, Sample, WT_CONTROL",Abundance Ratio: (APPPS1_SPR1) / (APPPS1_NPR1),Abundance Ratio: (APPPS1_SPR2) / (APPPS1_NPR2),Abundance Ratio: (APPPS1_NPR1) / (WT_CONTROL),Abundance Ratio: (APPPS1_NPR2) / (WT_CONTROL),"Abundances (Normalized): F1: 126, Sample, n/a","Abundances (Normalized): F1: 127, Sample, APPPS1_SPR1","Abundances (Normalized): F1: 128, Sample, APPPS1_SPR2","Abundances (Normalized): F1: 129, Sample, APPPS1_NPR1","Abundances (Normalized): F1: 130, Sample, APPPS1_NPR2","Abundances (Normalized): F1: 131, Sample, WT_CONTROL",emPAI,# Razor Peptides,Score Sequest HT,# Peptides Sequest HT
FALSE,Master Protein,Q9QXZ0,Microtubule-actin cross-linking factor 1 OS=Mus musculus GN=Macf1 PE=1 SV=2,27.27767202,179,491,176,1,7354,831.362,5.43,High,High,High,High,High,High,0.985,0.931,1.108,1.075,98722.8,150419.6,137808,152658.3,148037.9,137731.5,2.389,2,1547.955101,179
FALSE,Master Protein,O55143,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Mus musculus GN=Atp2a2 PE=1 SV=2,40.8045977,49,433,41,1,1044,114.784,5.34,High,High,High,High,High,High,0.706,0.809,0.899,0.813,193637.9,153965.2,159623.7,218177.1,197272.3,242629.7,164.482,11,1544.149053,49
FALSE,Master Protein,P05202,"Aspartate aminotransferase, mitochondrial OS=Mus musculus GN=Got2 PE=1 SV=1",63.48837209,38,489,38,1,430,47.381,9,High,High,High,High,High,High,0.918,0.937,0.928,0.905,239063.6,210667,209696,229541,223833.7,247239.7,9325.033,0,1533.29419,38
FALSE,Master Protein,P63328,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Mus musculus GN=Ppp3ca PE=1 SV=1,44.91362764,30,498,22,1,521,58.606,5.86,High,High,High,High,High,High,0.762,0.825,0.885,0.852,174670.5,172525.6,179642.8,226360.9,217825.8,255722.4,483.969,14,1532.43087,30
FALSE,Master Protein,P63038,"60 kDa heat shock protein, mitochondrial OS=Mus musculus GN=Hspd1 PE=1 SV=1",68.7609075,50,472,50,1,573,60.917,6.18,High,High,High,High,High,High,0.861,0.776,1.094,1.225,190046.1,174309.5,176099.9,202452,226826.1,185095.8,2112.489,0,1517.561961,50
FALSE,Master Protein,Q61644,Protein kinase C and casein kinase substrate in neurons protein 1 OS=Mus musculus GN=Pacsin1 PE=1 SV=1,73.46938776,44,493,40,1,441,50.544,5.24,High,High,High,High,High,High,0.921,0.909,0.895,0.937,83651.6,176574,182361.2,191702.4,200680.8,214106.5,12251.799,5,1514.107402,44
FALSE,Master Protein,P15105,Glutamine synthetase OS=Mus musculus GN=Glul PE=1 SV=6,57.90884718,31,491,31,1,373,42.092,7.08,High,High,High,High,High,High,0.981,0.991,0.81,0.836,147716.9,132568.4,138130.2,135092,139413.2,166820.5,34806.006,0,1504.281197,31
FALSE,Master Protein,Q01853,Transitional endoplasmic reticulum ATPase OS=Mus musculus GN=Vcp PE=1 SV=4,66.25310174,69,434,68,1,806,89.266,5.26,High,High,High,High,High,High,1.055,1.014,1.021,1.114,105718.5,172066.9,180415.2,163079.4,178000.8,159791,844.81,1,1490.561956,69
FALSE,Master Protein,P17156,Heat shock-related 70 kDa protein 2 OS=Mus musculus GN=Hspa2 PE=1 SV=2,49.28909953,38,443,18,1,633,69.599,5.67,High,High,High,High,High,High,1.268,1.188,1.105,1.18,22060.2,48218.2,48250.1,38031.2,40601.6,34416.4,479.638,2,1485.294411,38
FALSE,Master Protein,Q9WV27,Sodium/potassium-transporting ATPase subunit alpha-4 OS=Mus musculus GN=Atp1a4 PE=1 SV=3,14.63178295,17,538,1,1,1032,114.813,5.71,High,High,High,High,High,High,,,,,,,,,,,13.497,0,1482.286965,17
FALSE,Master Protein,P68254,14-3-3 protein theta OS=Mus musculus GN=Ywhaq PE=1 SV=1,75.91836735,24,486,17,1,245,27.761,4.78,High,High,High,High,High,High,0.987,1.128,1.05,1.102,28654,66343.6,79593.2,67236.3,70540.5,64010.5,19305.977,0,1461.67477,24
FALSE,Master Protein,P46660,Alpha-internexin OS=Mus musculus GN=Ina PE=1 SV=3,75.64870259,52,430,44,1,501,55.349,5.4,High,High,High,High,High,High,0.912,0.959,1.028,0.974,80464.6,128648.9,128158,140998.4,133581.8,137101,576.969,1,1452.905042,52
FALSE,Master Protein,P14152,"Malate dehydrogenase, cytoplasmic OS=Mus musculus GN=Mdh1 PE=1 SV=3",58.98203593,30,503,30,1,334,36.488,6.58,High,High,High,High,High,High,0.854,0.905,0.935,0.938,159328.5,214319.1,227977.3,250944.5,251770.7,268521.5,4364.158,0,1448.825477,30
FALSE,Master Protein,P68510,14-3-3 protein eta OS=Mus musculus GN=Ywhah PE=1 SV=2,71.13821138,26,467,19,1,246,28.194,4.89,High,High,High,High,High,High,1.099,1.151,0.839,0.849,36845.4,125703.4,133376.6,114431.5,115852.4,136407.1,39809.717,0,1422.404514,26
FALSE,Master Protein,Q8VDD5,Myosin-9 OS=Mus musculus GN=Myh9 PE=1 SV=4,46.53061224,100,415,79,1,1960,226.232,5.66,High,High,High,High,High,High,1.373,1.287,1.033,1.009,77870.3,130546.3,119684.6,95097.6,92973.1,92103.8,19.628,9,1413.420819,100
FALSE,Master Protein,P97427,Dihydropyrimidinase-related protein 1 OS=Mus musculus GN=Crmp1 PE=1 SV=1,62.93706294,31,435,25,1,572,62.129,7.12,High,High,High,High,High,High,0.973,1.053,1.025,1.122,98073.3,82125.7,97262.1,84395.8,92379.3,82349.3,368.46,11,1399.09803,31
FALSE,Master Protein,Q9DBJ1,Phosphoglycerate mutase 1 OS=Mus musculus GN=Pgam1 PE=1 SV=3,63.38582677,22,417,17,1,254,28.814,7.18,High,High,High,High,High,High,1.09,1.166,1.173,1.052,185159.1,168288.1,161573.6,154459.4,138615.8,131721,35937.137,13,1366.546104,22
FALSE,Master Protein,P17426,AP-2 complex subunit alpha-1 OS=Mus musculus GN=Ap2a1 PE=1 SV=1,54.04298874,58,431,39,1,977,107.596,7.03,High,High,High,High,High,High,0.849,0.893,0.96,0.919,129836.1,141969.1,143058.1,167294.4,160136.6,174235.9,99,25,1351.996923,58
FALSE,Master Protein,Q9DB77,"Cytochrome b-c1 complex subunit 2, mitochondrial OS=Mus musculus GN=Uqcrc2 PE=1 SV=1",55.84988962,28,381,28,1,453,48.205,9.25,High,High,High,High,High,High,0.887,0.922,0.949,0.895,150793,123833.2,121332.8,139551.6,131589.3,146996.2,999,0,1347.875099,28
FALSE,Master Protein,P17751,Triosephosphate isomerase OS=Mus musculus GN=Tpi1 PE=1 SV=4,54.84949833,18,370,18,1,299,32.171,5.74,High,High,High,High,High,High,1.09,1.02,0.988,1.09,93795.5,158408.1,163570,145339.3,160418.8,147158.6,5454.595,0,1347.627215,18
FALSE,Master Protein,P62874,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Mus musculus GN=Gnb1 PE=1 SV=3,62.64705882,18,422,10,1,340,37.353,6,High,High,High,High,High,High,0.884,0.799,0.904,1.009,98014,77650.7,78404.7,87871.2,98083.5,97203.2,890.251,13,1339.104302,18
FALSE,Master Protein,P26443,"Glutamate dehydrogenase 1, mitochondrial OS=Mus musculus GN=Glud1 PE=1 SV=1",52.86738351,35,379,35,1,558,61.298,8,High,High,High,High,High,High,1.003,1.153,0.889,0.875,171265.6,164780,186344,164232.8,161665.8,184796.2,737.62,0,1338.085143,35
FALSE,Master Protein,P57780,Alpha-actinin-4 OS=Mus musculus GN=Actn4 PE=1 SV=1,64.47368421,60,403,39,1,912,104.911,5.41,High,High,High,High,High,High,0.901,0.899,0.849,0.825,106194.6,128016.7,124070.6,142107.6,138046.3,167385,140.011,27,1315.391053,60
FALSE,Master Protein,P61264,Syntaxin-1B OS=Mus musculus GN=Stx1b PE=1 SV=1,58.68055556,32,366,23,1,288,33.224,5.38,High,High,High,High,High,High,0.675,0.798,0.932,0.874,42482.7,115873.9,128441.5,171558,160925.6,184098,151990.108,0,1299.903372,32
FALSE,Master Protein,Q62420,Endophilin-A1 OS=Mus musculus GN=Sh3gl2 PE=1 SV=2,66.47727273,31,450,21,1,352,39.93,5.39,High,High,High,High,High,High,0.82,0.873,0.886,0.88,106908.6,176339.1,186525.1,215099.7,213610.9,242739.4,133351.143,13,1283.518548,31
FALSE,Master Protein,P17427,AP-2 complex subunit alpha-2 OS=Mus musculus GN=Ap2a2 PE=1 SV=2,46.16204691,52,417,33,1,938,103.951,6.93,High,High,High,High,High,High,0.875,0.911,1.148,1.149,71783.6,114267.5,119134,130628.3,130707.9,113784.8,102.723,0,1267.486666,52
FALSE,Master Protein,P08249,"Malate dehydrogenase, mitochondrial OS=Mus musculus GN=Mdh2 PE=1 SV=3",72.78106509,31,359,31,1,338,35.589,8.68,High,High,High,High,High,High,0.999,0.937,0.951,1.031,251583,165516.8,168446.6,165693.8,179733.4,174307.8,3980.072,0,1266.032904,31
FALSE,Master Protein,P62204,Calmodulin OS=Mus musculus GN=Calm1 PE=1 SV=2,52.34899329,15,361,15,1,149,16.827,4.22,High,High,High,High,High,High,0.835,1.123,0.909,0.689,63483.6,155704.8,158627.7,186362,141311.3,205085.4,398106.171,0,1260.966963,15
FALSE,Master Protein,Q64332,Synapsin-2 OS=Mus musculus GN=Syn2 PE=1 SV=2,55.29010239,25,416,21,1,586,63.333,8.43,High,High,High,High,High,High,0.951,0.774,1.173,1.362,214794.7,84384.4,79832.8,88762.7,103096,75693.1,2827.869,1,1260.021565,25
FALSE,Master Protein,Q02053,Ubiquitin-like modifier-activating enzyme 1 OS=Mus musculus GN=Uba1 PE=1 SV=1,43.66729679,46,353,46,1,1058,117.734,5.66,High,High,High,High,High,High,0.902,0.934,1.033,1.008,77774.5,133723.8,135132,148327.4,144658.2,143540.9,67.129,0,1251.939595,46
FALSE,Master Protein,P48962,ADP/ATP translocase 1 OS=Mus musculus GN=Slc25a4 PE=1 SV=4,55.70469799,31,426,18,1,298,32.883,9.72,High,High,High,High,High,High,0.789,0.891,0.983,0.942,287099.5,193014.3,208787.8,244586,234306.1,248766.9,7497.942,20,1244.102348,31
FALSE,Master Protein,Q9QWI6,SRC kinase signaling inhibitor 1 OS=Mus musculus GN=Srcin1 PE=1 SV=2,64.16,82,381,82,1,1250,134.776,9.32,High,High,High,High,High,High,0.881,0.871,1.055,1.013,105944.9,135789.1,128894.5,154078.6,148013.6,146113.5,36.276,0,1244.064828,82
FALSE,Master Protein,Q8CHC4,Synaptojanin-1 OS=Mus musculus GN=Synj1 PE=1 SV=3,40.53367217,60,401,59,1,1574,172.509,6.89,High,High,High,High,High,High,0.828,0.881,1.048,1.076,93775.3,151600.4,165645.7,183169.4,188045.8,174745.5,21.171,1,1220.984977,60
FALSE,Master Protein,Q80TJ1,Calcium-dependent secretion activator 1 OS=Mus musculus GN=Cadps PE=1 SV=3,45.31365314,59,401,52,1,1355,153.016,5.74,High,High,High,High,High,High,0.881,0.932,0.912,0.849,105410.7,116726.6,114945.2,132474.4,123389.5,145277.3,45.416,8,1218.733506,59
FALSE,Master Protein,Q8BYI9,Tenascin-R OS=Mus musculus GN=Tnr PE=1 SV=2,36.37702504,43,343,43,1,1358,149.495,4.94,High,High,High,High,High,High,0.715,0.851,1.128,1.028,1247684,95247.6,103323.3,133244.1,121388.2,118087,26.922,0,1217.54536,43
FALSE,Master Protein,P02088,Hemoglobin subunit beta-1 OS=Mus musculus GN=Hbb-b1 PE=1 SV=2,80.27210884,14,315,7,1,147,15.83,7.65,High,High,High,High,High,High,1.071,0.988,1.26,1.248,74312.7,142943.6,130653.2,133450,132212.5,105937,187380.742,12,1213.562586,14
FALSE,Master Protein,Q923T9,Calcium/calmodulin-dependent protein kinase type II subunit gamma OS=Mus musculus GN=Camk2g PE=1 SV=1,50.09451796,30,401,17,1,529,59.569,7.58,High,High,High,High,High,High,1.022,1.119,0.771,0.63,36540.4,25448.8,22784.5,24905.6,20363.1,32300.7,507.022,0,1208.572198,30
FALSE,Master Protein,Q61316,Heat shock 70 kDa protein 4 OS=Mus musculus GN=Hspa4 PE=1 SV=1,66.58739596,60,347,57,1,841,94.073,5.24,High,High,High,High,High,High,1.021,1.011,0.971,1.032,63758,136391.3,143550.3,133619.1,142052.2,137595.2,201.512,2,1198.500967,60
FALSE,Master Protein,F6SEU4,Ras/Rap GTPase-activating protein SynGAP OS=Mus musculus GN=Syngap1 PE=1 SV=2,52.91044776,62,419,58,1,1340,148.145,8.98,High,High,High,High,High,High,0.794,0.768,1.035,0.987,119306.8,111528.5,103000,140533.5,134029.1,135809.7,32.688,4,1177.129582,62
FALSE,Master Protein,Q8QZT1,"Acetyl-CoA acetyltransferase, mitochondrial OS=Mus musculus GN=Acat1 PE=1 SV=1",59.90566038,32,341,32,1,424,44.787,8.51,High,High,High,High,High,High,0.893,0.903,0.976,1.037,57078.2,120870.9,129905.8,135365.5,143792,138727,2625.364,0,1174.370383,32
FALSE,Master Protein,P19096,Fatty acid synthase OS=Mus musculus GN=Fasn PE=1 SV=2,38.85782748,87,355,87,1,2504,272.257,6.58,High,High,High,High,High,High,1.038,1.086,1.221,1.163,251687.6,133884.3,133504.5,128990.9,122909.2,105653.2,12.834,0,1164.61764,87
FALSE,Master Protein,Q91ZX7,Prolow-density lipoprotein receptor-related protein 1 OS=Mus musculus GN=Lrp1 PE=1 SV=1,25.30253025,102,404,101,1,4545,504.411,5.36,High,High,High,High,High,High,1.458,1.486,1.038,1.004,122528.7,139980.7,138125.7,96036.2,92946.7,92564.1,3.052,1,1154.276171,102
FALSE,Master Protein,Q6Q477,Plasma membrane calcium-transporting ATPase 4 OS=Mus musculus GN=Atp2b4 PE=1 SV=1,33.52697095,44,342,27,1,1205,132.984,6.13,High,High,High,High,High,High,0.705,0.768,1.462,1.54,80140.8,60105.8,69023.5,85306.1,89909.6,58364.4,34.314,0,1150.470876,44
FALSE,Master Protein,P10854,Histone H2B type 1-M OS=Mus musculus GN=Hist1h2bm PE=1 SV=2,75.3968254,16,365,6,1,126,13.928,10.32,High,High,High,High,High,High,0.743,0.956,0.982,0.8,622066.1,107530.7,112559.4,144666.8,117795.2,147268.5,31621.777,21,1144.18931,16
FALSE,Master Protein,Q62188,Dihydropyrimidinase-related protein 3 OS=Mus musculus GN=Dpysl3 PE=1 SV=1,53.50877193,24,362,18,1,570,61.897,6.49,High,High,High,High,High,High,0.849,1.075,1.456,1.267,861343.6,61894.8,68223.3,72939.1,63447.7,50082.4,176.828,0,1141.541697,24
FALSE,Master Protein,P47857,"ATP-dependent 6-phosphofructokinase, muscle type OS=Mus musculus GN=Pfkm PE=1 SV=3",50.38461538,45,356,40,1,780,85.215,8,High,High,High,High,High,High,0.931,1.033,0.974,0.935,142197.1,120350.9,128296.2,129336.7,124194.1,132809,322.448,8,1138.905148,45
FALSE,Master Protein,Q6PHZ2,Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Mus musculus GN=Camk2d PE=1 SV=1,56.11222445,28,397,18,1,499,56.334,7.25,High,High,High,High,High,High,0.977,1.152,1.279,1.584,33220.3,33691.4,49200,34481.9,42711.7,26960.5,361.096,0,1132.017444,28
FALSE,Master Protein,Q62108,Disks large homolog 4 OS=Mus musculus GN=Dlg4 PE=1 SV=1,51.10497238,46,298,38,1,724,80.423,5.87,High,High,High,High,High,High,0.749,0.785,0.867,0.826,55305.2,77564.2,77458.2,103538.3,98697.2,119485.5,252.958,5,1108.381844,46
FALSE,Master Protein,P50396,Rab GDP dissociation inhibitor alpha OS=Mus musculus GN=Gdi1 PE=1 SV=3,72.03579418,42,396,33,1,447,50.489,5.08,High,High,High,High,High,High,1.076,1.099,1.09,1.17,101659.3,134040.8,146970.7,124608.6,133745.4,114309.7,32902.446,17,1103.927352,42
FALSE,Master Protein,P17742,Peptidyl-prolyl cis-trans isomerase A OS=Mus musculus GN=Ppia PE=1 SV=2,74.3902439,15,444,14,1,164,17.96,7.9,High,High,High,High,High,High,0.994,1.148,1.278,1.248,99218.6,158824.7,179021.9,159733.4,155932.7,124965.4,63094.734,0,1102.92478,15
FALSE,Master Protein,P58252,Elongation factor 2 OS=Mus musculus GN=Eef2 PE=1 SV=2,49.41724942,52,334,51,1,858,95.253,6.83,High,High,High,High,High,High,1.039,1.097,1.017,1.003,439814.6,155324.9,161854.6,149541.8,147492.8,147048.8,88.615,2,1101.327051,52
FALSE,Master Protein,P50518,V-type proton ATPase subunit E 1 OS=Mus musculus GN=Atp6v1e1 PE=1 SV=2,49.11504425,21,407,21,1,226,26.141,8.43,High,High,High,High,High,High,0.983,1.058,1.03,0.973,334191,158608.2,161258.5,161298.1,152442.9,156616.1,131112.394,0,1100.54337,21
FALSE,Master Protein,Q04447,Creatine kinase B-type OS=Mus musculus GN=Ckb PE=1 SV=1,66.14173228,23,358,22,1,381,42.686,5.67,High,High,High,High,High,High,1.323,1.405,0.905,0.881,137020,108078.5,111781.8,81719.9,79564.2,90297.3,1091.601,2,1100.211145,23
FALSE,Master Protein,P38647,"Stress-70 protein, mitochondrial OS=Mus musculus GN=Hspa9 PE=1 SV=3",61.56111929,51,334,50,1,679,73.416,6.07,High,High,High,High,High,High,1.052,0.958,0.928,1.064,92225,130961.4,136633.8,124492.5,142612.3,134084.9,353.013,0,1098.884454,51
FALSE,Master Protein,P07724,Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3,60.03289474,39,313,39,1,608,68.648,6.07,High,High,High,High,High,High,0.899,0.805,0.834,1.417,46378.2,103455.8,157353,115118.2,195577.5,138040.1,299.788,0,1094.246717,39
FALSE,Master Protein,P63318,Protein kinase C gamma type OS=Mus musculus GN=Prkcg PE=1 SV=1,48.7804878,37,285,34,1,697,78.307,7.46,High,High,High,High,High,High,0.969,0.99,1.666,1.823,52940.4,104793.3,117062.6,108119.2,118282.2,64895.8,94.012,6,1080.805426,37
FALSE,Master Protein,P20029,78 kDa glucose-regulated protein OS=Mus musculus GN=Hspa5 PE=1 SV=3,53.28244275,45,320,42,1,655,72.377,5.16,High,High,High,High,High,High,0.968,0.806,0.971,1.167,57059.4,91467.4,91593.3,94511.4,113621.8,97331.7,377.249,0,1079.812338,45
FALSE,Master Protein,Q71LX4,Talin-2 OS=Mus musculus GN=Tln2 PE=1 SV=3,44.21052632,97,324,83,1,2375,253.462,5.8,High,High,High,High,High,High,1.019,0.944,1.039,1.019,118132.4,111112.3,100931.1,109042.1,106869.1,104916.1,11.733,16,1073.43979,97
FALSE,Master Protein,Q8C1B7,Septin-11 OS=Mus musculus GN=Sept11 PE=1 SV=4,49.18793503,26,327,10,1,431,49.663,6.68,High,High,High,High,High,High,1.137,1.063,0.956,0.909,43669.9,91361.3,81228,80349.9,76438.8,84051.7,452.158,16,1056.671921,26
FALSE,Master Protein,P08551,Neurofilament light polypeptide OS=Mus musculus GN=Nefl PE=1 SV=5,70.53406998,47,341,42,1,543,61.471,4.64,High,High,High,High,High,High,0.873,0.903,1.047,1.051,127707,126555.9,131358.7,144973.3,145500.8,138443.2,170.413,0,1054.627617,47
FALSE,Master Protein,P28663,Beta-soluble NSF attachment protein OS=Mus musculus GN=Napb PE=1 SV=2,78.8590604,27,317,24,1,298,33.535,5.47,High,High,High,High,High,High,1.098,1.089,1.05,1.127,81035.6,130857.7,139253,119227.9,127905.7,113531,2153.435,5,1054.547696,27
FALSE,Master Protein,O35526,Syntaxin-1A OS=Mus musculus GN=Stx1a PE=1 SV=3,62.15277778,36,307,27,1,288,33.034,5.24,High,High,High,High,High,High,1.001,1.048,0.774,0.707,72700.8,89846.3,85925.8,89728.2,81985.2,115908.2,125891.541,11,1053.210736,36
FALSE,Master Protein,P42932,T-complex protein 1 subunit theta OS=Mus musculus GN=Cct8 PE=1 SV=3,64.96350365,40,316,40,1,548,59.518,5.62,High,High,High,High,High,High,0.987,0.903,1.178,1.224,114175.7,148133,140856.3,150091.1,155952.3,127458.7,333.048,0,1051.550535,40
FALSE,Master Protein,Q60597,"2-oxoglutarate dehydrogenase, mitochondrial OS=Mus musculus GN=Ogdh PE=1 SV=3",48.68035191,54,324,54,1,1023,116.375,6.83,High,High,High,High,High,High,0.89,0.944,0.91,0.85,137201.7,95922.5,95032.2,107743.5,100639.6,118442,132.963,0,1049.412456,54
FALSE,Master Protein,P35486,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Mus musculus GN=Pdha1 PE=1 SV=1",72.82051282,37,402,35,1,390,43.204,8.19,High,High,High,High,High,High,0.799,0.871,0.923,0.923,182046.8,133629.7,145752.1,167344.4,167324.7,181367.2,927.415,2,1042.38543,37
FALSE,Master Protein,Q9DBG3,AP-2 complex subunit beta OS=Mus musculus GN=Ap2b1 PE=1 SV=1,40.34151547,49,329,25,1,937,104.516,5.38,High,High,High,High,High,High,0.915,0.969,0.949,0.934,109498.4,159110.9,165749.6,173869.6,171106.6,183292.8,134.542,31,1038.393799,49
FALSE,Master Protein,Q4KMM3,Oxidation resistance protein 1 OS=Mus musculus GN=Oxr1 PE=1 SV=3,62.70207852,48,329,48,1,866,95.852,5.33,High,High,High,High,High,High,1.248,1.111,0.991,0.995,54741.6,105875.4,94694.1,84858.6,85210.9,85625.8,91.367,0,1030.067025,48
FALSE,Master Protein,Q8CI94,"Glycogen phosphorylase, brain form OS=Mus musculus GN=Pygb PE=1 SV=3",54.44839858,54,295,43,1,843,96.668,6.73,High,High,High,High,High,High,0.89,1.057,1.094,1.062,77433.1,118144.3,136246.7,132798.5,128902.1,121407,51.854,15,1029.920992,54
FALSE,Master Protein,Q9Z2H5,Band 4.1-like protein 1 OS=Mus musculus GN=Epb41l1 PE=1 SV=2,55.40386803,50,319,47,1,879,98.254,5.62,High,High,High,High,High,High,0.779,0.794,1.176,1.116,82607.8,112597.8,108887.9,144467.5,137088.6,122819.9,91.951,2,1029.034198,50
FALSE,Master Protein,G5E8K5,Ankyrin-3 OS=Mus musculus GN=Ank3 PE=1 SV=1,39.26568078,70,311,56,1,1961,213.929,6.7,High,High,High,High,High,High,0.823,0.787,0.985,0.948,49299.4,50374.1,46352.4,61204.9,58910.2,62154.4,11.519,0,1021.107579,70
FALSE,Master Protein,O08788,Dynactin subunit 1 OS=Mus musculus GN=Dctn1 PE=1 SV=3,51.20999219,66,290,66,1,1281,141.588,5.9,High,High,High,High,High,High,1.33,1.381,0.987,0.955,74626,128765.8,129326.5,96801.3,93640.2,98096.5,33.62,0,1015.260013,66
FALSE,Master Protein,Q9Z1B3,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1 OS=Mus musculus GN=Plcb1 PE=1 SV=2",43.91447368,64,360,62,1,1216,138.309,6.13,High,High,High,High,High,High,0.86,0.905,0.858,0.803,59097,112420,110869.8,130773.7,122467.1,152472.4,77.723,2,1014.711212,64
FALSE,Master Protein,Q9WUA3,"ATP-dependent 6-phosphofructokinase, platelet type OS=Mus musculus GN=Pfkp PE=1 SV=1",36.8622449,40,323,37,1,784,85.4,7.11,High,High,High,High,High,High,1.012,1.05,1.127,1.124,92127.9,135888.7,140523.8,134233.3,133864.2,119101.5,217.776,4,1013.458882,40
FALSE,Master Protein,Q3UNH4,G protein-regulated inducer of neurite outgrowth 1 OS=Mus musculus GN=Gprin1 PE=1 SV=2,64.16309013,65,322,65,1,932,95.437,7.93,High,High,High,High,High,High,0.766,0.694,1.118,1.166,64426.2,106524.1,100534.9,138990.9,144959.6,124287.3,41.945,0,1010.110167,65
FALSE,Master Protein,P62880,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Mus musculus GN=Gnb2 PE=1 SV=3,45,15,309,5,1,340,37.307,6,High,High,High,High,High,High,0.832,0.888,0.981,1.024,14265.1,29737.9,33157.3,35756.9,37333.9,36450.3,110.588,2,1009.115119,15
FALSE,Master Protein,Q9QXS6,Drebrin OS=Mus musculus GN=Dbn1 PE=1 SV=4,44.19263456,34,256,34,1,706,77.239,4.49,High,High,High,High,High,High,0.901,0.845,0.987,1.015,63776.2,82706.4,79736.3,91797.9,94369.8,93009.3,571.237,0,1008.514011,34
FALSE,Master Protein,Q8BZ98,Dynamin-3 OS=Mus musculus GN=Dnm3 PE=1 SV=1,55.73580533,56,323,35,1,863,97.13,8.35,High,High,High,High,High,High,0.865,0.956,0.981,0.899,280167.7,45741.4,46327.1,52883.6,48460.5,53909.9,33.903,10,1002.818422,56
FALSE,Master Protein,P40124,Adenylyl cyclase-associated protein 1 OS=Mus musculus GN=Cap1 PE=1 SV=4,55.48523207,26,310,25,1,474,51.532,7.52,High,High,High,High,High,High,1.293,1.241,1.076,1.072,108939.2,120676,115382.3,93341,92993.1,86786.8,364.174,2,998.8165759,26
FALSE,Master Protein,Q61699,Heat shock protein 105 kDa OS=Mus musculus GN=Hsph1 PE=1 SV=2,57.45920746,52,282,50,1,858,96.346,5.53,High,High,High,High,High,High,0.936,0.915,1.091,1.179,55818.9,94832.6,100264.3,101332.5,109557.4,92887.7,88.293,0,996.9772249,52
FALSE,Master Protein,Q61548,Clathrin coat assembly protein AP180 OS=Mus musculus GN=Snap91 PE=1 SV=1,24.4173141,25,299,23,1,901,91.794,4.88,High,High,High,High,High,High,0.804,0.777,0.979,0.941,127039.1,110673.4,102864.2,137736.3,132421.8,140718.9,355.225,2,978.428449,25
FALSE,Master Protein,P58281,"Dynamin-like 120 kDa protein, mitochondrial OS=Mus musculus GN=Opa1 PE=1 SV=1",49.0625,58,290,58,1,960,111.27,7.55,High,High,High,High,High,High,0.993,1.034,0.935,0.888,70739.8,113027.5,111753.1,113820.3,108104.1,121740.6,26.826,0,977.9079127,58
FALSE,Master Protein,Q99P72,Reticulon-4 OS=Mus musculus GN=Rtn4 PE=1 SV=2,40.79173838,38,260,38,1,1162,126.535,4.54,High,High,High,High,High,High,1.055,1.069,1.222,1.18,56388.8,95016.7,93033.7,90092.6,86990.6,73699.2,45.976,0,969.9537504,38
FALSE,Master Protein,P63044,Vesicle-associated membrane protein 2 OS=Mus musculus GN=Vamp2 PE=1 SV=2,47.4137931,10,261,3,1,116,12.683,8.13,High,High,High,High,High,High,0.822,0.66,1.139,1.272,27100.5,61603,55252.6,74929.8,83701.7,65804.5,14677991.68,13,965.2237356,10
FALSE,Master Protein,P27773,Protein disulfide-isomerase A3 OS=Mus musculus GN=Pdia3 PE=1 SV=2,71.88118812,43,286,43,1,505,56.643,6.21,High,High,High,High,High,High,1.014,0.952,1.022,1.108,75528.2,140304.8,142883,138309.8,150050.5,135367.5,231.195,0,956.8969495,43
